Frequency (Hz),Measurement
2000000000.0,0.1412564516067505
2000937472.0,0.1354232281446457
2001874944.0,0.13126522302627563
2002812544.0,0.12700487673282623
2003750016.0,0.12273571640253067
2004687488.0,0.11829925328493118
2005624960.0,0.11278369277715683
2006562560.0,0.10814759135246277
2007500032.0,0.10363490879535675
2008437504.0,0.09764013439416885
2009374976.0,0.09191916882991791
2010312448.0,0.08700425922870636
2011250048.0,0.08097464591264725
2012187520.0,0.07492375373840332
2013124992.0,0.06998340040445328
2014062464.0,0.06320085376501083
2015000064.0,0.057516030967235565
2015937536.0,0.050846293568611145
2016875008.0,0.04547019302845001
2017812480.0,0.039798587560653687
2018749952.0,0.034136392176151276
2019687552.0,0.02951856330037117
2020625024.0,0.02503267489373684
2021562496.0,0.020521201193332672
2022499968.0,0.017507748678326607
2023437440.0,0.014561211690306664
2024375040.0,0.011919875629246235
2025312512.0,0.01023621205240488
2026249984.0,0.009394089691340923
2027187456.0,0.009081625379621983
2028125056.0,0.009309506975114346
2029062528.0,0.01081682275980711
2030000000.0,0.012526336126029491
2030937472.0,0.015614273026585579
2031874944.0,0.019958175718784332
2032812544.0,0.02526237443089485
2033750016.0,0.02994830161333084
2034687488.0,0.03544755280017853
2035624960.0,0.04215823858976364
2036562560.0,0.04952021315693855
2037500032.0,0.056509751826524734
2038437504.0,0.06429223716259003
2039374976.0,0.07255140691995621
2040312448.0,0.08066467940807343
2041250048.0,0.08877570927143097
2042187520.0,0.09703829884529114
2043124992.0,0.10565446317195892
2044062464.0,0.1121891513466835
2044999936.0,0.11959429830312729
2045937536.0,0.12534135580062866
2046875008.0,0.1307544857263565
2047812480.0,0.1346929967403412
2048749952.0,0.14346833527088165
2049687552.0,0.1387486755847931
2050625024.0,0.133308544754982
2051562496.0,0.12767216563224792
2052499968.0,0.12072906643152237
2053437440.0,0.11526411026716232
2054375040.0,0.10783465951681137
2055312512.0,0.10024024546146393
2056249984.0,0.09293987601995468
2057187456.0,0.085451640188694
2058125056.0,0.07826132327318192
2059062528.0,0.07065898925065994
2060000000.0,0.06395981460809708
2060937472.0,0.05741123855113983
2061874944.0,0.05057181417942047
2062812544.0,0.04441898688673973
2063750016.0,0.03843602538108826
2064687488.0,0.033628273755311966
2065624960.0,0.028605535626411438
2066562560.0,0.024194559082388878
2067500032.0,0.01791974902153015
2068437504.0,0.01449938677251339
2069374976.0,0.011304790154099464
2070312448.0,0.007318548392504454
2071250048.0,0.004061438143253326
2072187520.0,0.0022263703867793083
2073124992.0,-0.0004935256438329816
2074062464.0,-0.002878959057852626
2075000064.0,-0.005221756640821695
2075937536.0,-0.006058819126337767
2076875008.0,-0.007073393557220697
2077812480.0,-0.007345424499362707
2078749952.0,-0.007997015491127968
2079687552.0,-0.00795070081949234
2080625024.0,-0.007316807750612497
2081562496.0,-0.006810840219259262
2082499968.0,-0.005122296512126923
2083437440.0,-0.003027298953384161
2084375040.0,-0.0005162622546777129
2085312512.0,0.0021078085992485285
2086249984.0,0.005370999686419964
2087187456.0,0.009622907266020775
2088125056.0,0.013893558643758297
