Frequency (Hz),Measurement
2000000000.0,0.14233726263046265
2000937472.0,0.13614211976528168
2001874944.0,0.13223309814929962
2002812544.0,0.12806124985218048
2003750016.0,0.12415584176778793
2004687488.0,0.11951494961977005
2005624960.0,0.11405175924301147
2006562560.0,0.10912364721298218
2007500032.0,0.10435669869184494
2008437504.0,0.09882354736328125
2009374976.0,0.09339313954114914
2010312448.0,0.08735824376344681
2011250048.0,0.08181818574666977
2012187520.0,0.0756625086069107
2013124992.0,0.0700196698307991
2014062464.0,0.06423909217119217
2015000064.0,0.05791137367486954
2015937536.0,0.05188613384962082
2016875008.0,0.04588944837450981
2017812480.0,0.04018532857298851
2018749952.0,0.03553561493754387
2019687552.0,0.029937956482172012
2020625024.0,0.02518816478550434
2021562496.0,0.02244160696864128
2022499968.0,0.018104417249560356
2023437440.0,0.015004424378275871
2024375040.0,0.013489022850990295
2025312512.0,0.01090121641755104
2026249984.0,0.01064640749245882
2027187456.0,0.01009440328925848
2028125056.0,0.01043382752686739
2029062528.0,0.011484804563224316
2030000000.0,0.013461479917168617
2030937472.0,0.017386313527822495
2031874944.0,0.020424731075763702
2032812544.0,0.025348341092467308
2033750016.0,0.029784521088004112
2034687488.0,0.035802461206912994
2035624960.0,0.042855869978666306
2036562560.0,0.05035493150353432
2037500032.0,0.05728968232870102
2038437504.0,0.06431203335523605
2039374976.0,0.07301043719053268
2040312448.0,0.08305564522743225
2041250048.0,0.09120270609855652
2042187520.0,0.09895926713943481
2043124992.0,0.10613503307104111
2044062464.0,0.11417200416326523
2044999936.0,0.12126246094703674
2045937536.0,0.12590904533863068
2046875008.0,0.13194386661052704
2047812480.0,0.13546417653560638
2048749952.0,0.14522705972194672
2049687552.0,0.1401311606168747
2050625024.0,0.13496385514736176
2051562496.0,0.12961356341838837
2052499968.0,0.12352913618087769
2053437440.0,0.1156272143125534
2054375040.0,0.10946453362703323
2055312512.0,0.10181095451116562
2056249984.0,0.09403536468744278
2057187456.0,0.08783620595932007
2058125056.0,0.07992017269134521
2059062528.0,0.07297421991825104
2060000000.0,0.06518889218568802
2060937472.0,0.05914125591516495
2061874944.0,0.052366457879543304
2062812544.0,0.04569185525178909
2063750016.0,0.040330901741981506
2064687488.0,0.034800365567207336
2065624960.0,0.029597660526633263
2066562560.0,0.024548571556806564
2067500032.0,0.02019369788467884
2068437504.0,0.01674950122833252
2069374976.0,0.012002893723547459
2070312448.0,0.01005889568477869
2071250048.0,0.006486321799457073
2072187520.0,0.003937281668186188
2073124992.0,0.0016725650057196617
2074062464.0,-0.0005748368566855788
2075000064.0,-0.0032581582199782133
2075937536.0,-0.003256517695263028
2076875008.0,-0.005048499442636967
2077812480.0,-0.0062162186950445175
2078749952.0,-0.00574401393532753
2079687552.0,-0.004830316640436649
2080625024.0,-0.005261085461825132
2081562496.0,-0.004161846358329058
2082499968.0,-0.0027811736799776554
2083437440.0,-0.0005718870088458061
2084375040.0,0.0016483537619933486
2085312512.0,0.005015922244638205
2086249984.0,0.0076830158941447735
2087187456.0,0.011388794519007206
2088125056.0,0.016568252816796303
2089062528.0,0.020854929462075233
2090000000.0,0.026785509660840034
2090937472.0,0.03262852504849434
2091874944.0,0.04023747891187668
2092812544.0,0.046788956969976425
2093750016.0,0.05463680997490883
2094687488.0,0.06389963626861572
2095624960.0,0.07267551124095917
2096562560.0,0.083738774061203
2097500032.0,0.09324342012405396
2098437504.0,0.10455413162708282
2099374976.0,0.1166301891207695
2100312448.0,0.12861919403076172
2101250048.0,0.14091047644615173
2102187520.0,0.15440748631954193
2103124992.0,0.1676662266254425
2104062464.0,0.18091754615306854
2104999936.0,0.19374246895313263
2105937536.0,0.207391619682312
2106875008.0,0.2205575406551361
2107812480.0,0.2330981343984604
2108749952.0,0.2724192440509796
2109687552.0,0.2804758846759796
2110625024.0,0.2877504229545593
2111562496.0,0.2952505946159363
2112499968.0,0.300947368144989
2113437440.0,0.30520662665367126
2114375040.0,0.30816999077796936
2115312512.0,0.30904701352119446
2116249984.0,0.30746039748191833
2117187456.0,0.3030392825603485
2118125056.0,0.2969163656234741
2119062528.0,0.2859642505645752
2120000000.0,0.27419406175613403
2120937472.0,0.25817254185676575
2121874944.0,0.24048541486263275
2122812544.0,0.2193443924188614
2123750016.0,0.19669128954410553
2124687488.0,0.1720036268234253
2125624960.0,0.14548970758914948
2126562560.0,0.11886932700872421
2127500032.0,0.09217869490385056
2128437504.0,0.06441989541053772
2129374976.0,0.038005903363227844
2130312448.0,0.011723505333065987
2131250048.0,-0.011948921717703342
2132187520.0,-0.03407555818557739
2133124992.0,-0.05510679632425308
2134062464.0,-0.072024405002594
2135000064.0,-0.0868719145655632
2135937536.0,-0.09888411313295364
2136875008.0,-0.1084807738661766
2137812480.0,-0.11502066254615784
2138749952.0,-0.11841006577014923
2139687552.0,-0.11931831389665604
2140625024.0,-0.1177167296409607
2141562496.0,-0.11326536536216736
2142499968.0,-0.1071210503578186
2143437440.0,-0.09821140021085739
2144375040.0,-0.08828002959489822
2145312512.0,-0.07693212479352951
2146249984.0,-0.0637708529829979
2147187456.0,-0.05012817308306694
2148124928.0,-0.03439924865961075
2149062400.0,-0.02055925317108631
2150000128.0,-0.005622647237032652
2150937600.0,0.00858327653259039
2151875072.0,0.02300245501101017
2152812544.0,0.03715134039521217
2153750016.0,0.05029883235692978
2154687488.0,0.06318610161542892
2155624960.0,0.07447538524866104
2156562432.0,0.08697609603404999
2157499904.0,0.09755991399288177
2158437376.0,0.10777490586042404
2159375104.0,0.11859869956970215
2160312576.0,0.1272110790014267
2161250048.0,0.13656242191791534
2162187520.0,0.14545121788978577
2163124992.0,0.1535777449607849
2164062464.0,0.16244669258594513
2164999936.0,0.1707078218460083
2165937408.0,0.17929476499557495
2166874880.0,0.18760861456394196
2167812608.0,0.1954958736896515
2168750080.0,0.22075442969799042
2169687552.0,0.23243403434753418
2170625024.0,0.24356763064861298
2171562496.0,0.2544480264186859
2172499968.0,0.2645275890827179
2173437440.0,0.27451175451278687
2174374912.0,0.2833499312400818
2175312384.0,0.2904992997646332
2176250112.0,0.2973240911960602
2177187584.0,0.3033842444419861
2178125056.0,0.30703771114349365
2179062528.0,0.3080640435218811
2180000000.0,0.30762866139411926
2180937472.0,0.30599915981292725
2181874944.0,0.30168288946151733
2182812416.0,0.29501718282699585
2183749888.0,0.2864459753036499
2184687616.0,0.27617523074150085
2185625088.0,0.2644461691379547
2186562560.0,0.24959155917167664
2187500032.0,0.233901709318161
2188437504.0,0.2162371128797531
2189374976.0,0.19768115878105164
2190312448.0,0.17831283807754517
2191249920.0,0.1572655439376831
2192187392.0,0.13632334768772125
2193125120.0,0.11562875658273697
2194062592.0,0.09399808198213577
2195000064.0,0.07351577281951904
2195937536.0,0.05289372429251671
2196875008.0,0.033835720270872116
2197812480.0,0.015799658372998238
2198749952.0,-0.0009349821484647691
2199687424.0,-0.01624736748635769
2200624896.0,-0.02953709475696087
2201562624.0,-0.04062962532043457
2202500096.0,-0.04866895452141762
2203437568.0,-0.054377973079681396
2204375040.0,-0.05898916348814964
2205312512.0,-0.062024589627981186
2206249984.0,-0.060963790863752365
2207187456.0,-0.058623265475034714
2208124928.0,-0.053259801119565964
2209062400.0,-0.046263184398412704
2209999872.0,-0.03753569722175598
2210937600.0,-0.027566438540816307
2211875072.0,-0.014997630380094051
2212812544.0,-0.001631273771636188
2213750016.0,0.01243000477552414
2214687488.0,0.02828172966837883
2215624960.0,0.04577089846134186
2216562432.0,0.061813630163669586
2217499904.0,0.07961329072713852
2218437376.0,0.09737605601549149
2219375104.0,0.11419089138507843
2220312576.0,0.13128384947776794
2221250048.0,0.14728255569934845
2222187520.0,0.16312897205352783
2223124992.0,0.17803092300891876
2224062464.0,0.19091852009296417
