Frequency (Hz),Measurement
2000000000.0,0.14070595800876617
2000937472.0,0.13519012928009033
2001874944.0,0.13092108070850372
2002812544.0,0.12748999893665314
2003750016.0,0.12282834947109222
2004687488.0,0.11779364943504333
2005624960.0,0.11344355344772339
2006562560.0,0.10880235582590103
2007500032.0,0.10342507064342499
2008437504.0,0.09793640673160553
2009374976.0,0.09296364337205887
2010312448.0,0.08631239831447601
2011250048.0,0.08097295463085175
2012187520.0,0.07496379315853119
2013124992.0,0.06938096880912781
2014062464.0,0.06327342987060547
2015000064.0,0.057006463408470154
2015937536.0,0.05130547285079956
2016875008.0,0.04538482800126076
2017812480.0,0.04035508632659912
2018749952.0,0.035011302679777145
2019687552.0,0.03002288192510605
2020625024.0,0.025162464007735252
2021562496.0,0.020795239135622978
2022499968.0,0.01779767870903015
2023437440.0,0.015340001322329044
2024375040.0,0.013197006657719612
2025312512.0,0.010963021777570248
2026249984.0,0.009625273756682873
2027187456.0,0.009149917401373386
2028125056.0,0.009839199483394623
2029062528.0,0.0108968336135149
2030000000.0,0.013254773803055286
2030937472.0,0.016101524233818054
2031874944.0,0.018938427790999413
2032812544.0,0.02404438704252243
2033750016.0,0.029431423172354698
2034687488.0,0.03592194244265556
2035624960.0,0.04253573715686798
2036562560.0,0.04949145391583443
2037500032.0,0.05674588307738304
2038437504.0,0.06461704522371292
2039374976.0,0.07307121157646179
2040312448.0,0.08143202215433121
2041250048.0,0.09011847525835037
2042187520.0,0.09755734354257584
2043124992.0,0.10552386939525604
2044062464.0,0.11351025104522705
2044999936.0,0.12000123411417007
2045937536.0,0.1255270391702652
2046875008.0,0.13110026717185974
2047812480.0,0.1351945698261261
2048749952.0,0.14482331275939941
2049687552.0,0.13988466560840607
2050625024.0,0.13461782038211823
2051562496.0,0.1278725266456604
2052499968.0,0.12169192731380463
2053437440.0,0.1148882731795311
2054375040.0,0.10776892304420471
2055312512.0,0.10036388039588928
2056249984.0,0.09294068813323975
2057187456.0,0.08567866683006287
2058125056.0,0.07851474732160568
2059062528.0,0.07102265954017639
2060000000.0,0.06473337113857269
2060937472.0,0.0586821474134922
2061874944.0,0.051882777363061905
2062812544.0,0.045330699533224106
2063750016.0,0.039514489471912384
2064687488.0,0.03370397165417671
2065624960.0,0.02931225299835205
2066562560.0,0.024532631039619446
2067500032.0,0.01966704986989498
2068437504.0,0.01523781381547451
2069374976.0,0.011600918136537075
2070312448.0,0.0076058185659348965
2071250048.0,0.005393970757722855
2072187520.0,0.0023554142098873854
2073124992.0,-0.00023741113545838743
2074062464.0,-0.002406158484518528
2075000064.0,-0.004056920763105154
2075937536.0,-0.0044448887929320335
2076875008.0,-0.005088630598038435
2077812480.0,-0.005845977459102869
2078749952.0,-0.006544888019561768
2079687552.0,-0.006161094177514315
2080625024.0,-0.005746241193264723
