Frequency (Hz),Measurement
2000000000.0,0.1396683156490326
2000937472.0,0.1328510195016861
2001874944.0,0.129458948969841
2002812544.0,0.12576326727867126
2003750016.0,0.12111379951238632
2004687488.0,0.11671382188796997
2005624960.0,0.11150114983320236
2006562560.0,0.10696777701377869
2007500032.0,0.10160262882709503
2008437504.0,0.09674344211816788
2009374976.0,0.09154541045427322
2010312448.0,0.08543934673070908
2011250048.0,0.07931526750326157
2012187520.0,0.07396227866411209
2013124992.0,0.0685071274638176
2014062464.0,0.06159655749797821
2015000064.0,0.05596829950809479
2015937536.0,0.05077371001243591
2016875008.0,0.04514442756772041
2017812480.0,0.039108045399188995
2018749952.0,0.03424490988254547
2019687552.0,0.029354749247431755
2020625024.0,0.024863893166184425
2021562496.0,0.020510120317339897
2022499968.0,0.016580361872911453
2023437440.0,0.013151925057172775
2024375040.0,0.01126863807439804
2025312512.0,0.009345079772174358
2026249984.0,0.008559999987483025
2027187456.0,0.008921566419303417
2028125056.0,0.009113033302128315
2029062528.0,0.010875734500586987
2030000000.0,0.012800087220966816
2030937472.0,0.015432458370923996
2031874944.0,0.019486119970679283
2032812544.0,0.024368848651647568
2033750016.0,0.02884073741734028
2034687488.0,0.035333987325429916
2035624960.0,0.04165278747677803
2036562560.0,0.048743072897195816
2037500032.0,0.055637896060943604
2038437504.0,0.06381576508283615
2039374976.0,0.072147898375988
2040312448.0,0.08154138177633286
2041250048.0,0.08943402767181396
2042187520.0,0.0974646657705307
2043124992.0,0.10509166866540909
2044062464.0,0.11261382699012756
2044999936.0,0.11923946440219879
2045937536.0,0.12508520483970642
2046875008.0,0.13020963966846466
2047812480.0,0.13487961888313293
2048749952.0,0.1441490203142166
2049687552.0,0.13846372067928314
2050625024.0,0.1335880607366562
2051562496.0,0.12827931344509125
2052499968.0,0.12099090963602066
2053437440.0,0.11452212929725647
2054375040.0,0.10735954344272614
2055312512.0,0.10023210942745209
2056249984.0,0.09293682873249054
2057187456.0,0.08535099029541016
2058125056.0,0.07846875488758087
2059062528.0,0.07157925516366959
2060000000.0,0.06415649503469467
2060937472.0,0.05731706693768501
2061874944.0,0.051476020365953445
2062812544.0,0.04479143023490906
2063750016.0,0.03885718435049057
2064687488.0,0.03345853090286255
2065624960.0,0.02874390408396721
2066562560.0,0.023261306807398796
2067500032.0,0.0191495344042778
2068437504.0,0.01528121717274189
2069374976.0,0.011375262401998043
2070312448.0,0.008290199562907219
2071250048.0,0.004348886199295521
2072187520.0,0.00164503522682935
2073124992.0,-0.0008178132120519876
2074062464.0,-0.0030135202687233686
2075000064.0,-0.004999016877263784
2075937536.0,-0.005571517162024975
2076875008.0,-0.007617117837071419
2077812480.0,-0.008457519114017487
2078749952.0,-0.008921779692173004
2079687552.0,-0.00868073757737875
2080625024.0,-0.008554678410291672
2081562496.0,-0.006817820016294718
2082499968.0,-0.005596711300313473
2083437440.0,-0.0036928211338818073
2084375040.0,-0.0018803976709023118
2085312512.0,0.0009194270824082196
2086249984.0,0.0045270067639648914
2087187456.0,0.008508634753525257
2088125056.0,0.013086670078337193
2089062528.0,0.017702946439385414
2090000000.0,0.023476533591747284
2090937472.0,0.028652088716626167
2091874944.0,0.03641020879149437
2092812544.0,0.04292667284607887
2093750016.0,0.051469586789608
2094687488.0,0.06027026101946831
2095624960.0,0.06971079111099243
2096562560.0,0.08005780726671219
2097500032.0,0.09125334024429321
2098437504.0,0.10192705690860748
2099374976.0,0.11413756757974625
2100312448.0,0.12592589855194092
2101250048.0,0.13845659792423248
2102187520.0,0.15170863270759583
2103124992.0,0.16511474549770355
2104062464.0,0.17876604199409485
2104999936.0,0.1916917860507965
2105937536.0,0.20567671954631805
2106875008.0,0.2194046974182129
2107812480.0,0.23179683089256287
2108749952.0,0.2704378068447113
2109687552.0,0.2793661057949066
2110625024.0,0.2864933907985687
2111562496.0,0.2938808500766754
2112499968.0,0.3003969192504883
2113437440.0,0.30424582958221436
2114375040.0,0.30734068155288696
2115312512.0,0.3088352680206299
2116249984.0,0.30714151263237
2117187456.0,0.3035091757774353
2118125056.0,0.2966653108596802
2119062528.0,0.2878749668598175
2120000000.0,0.27473723888397217
2120937472.0,0.25964006781578064
2121874944.0,0.2417895495891571
2122812544.0,0.221576526761055
2123750016.0,0.19789862632751465
2124687488.0,0.17356637120246887
2125624960.0,0.1476200819015503
2126562560.0,0.12039154022932053
2127500032.0,0.09348529577255249
2128437504.0,0.0660424456000328
2129374976.0,0.0389937162399292
2130312448.0,0.013492580503225327
2131250048.0,-0.010797595605254173
2132187520.0,-0.03337724879384041
2133124992.0,-0.05379420518875122
2134062464.0,-0.07185143977403641
2135000064.0,-0.08767282217741013
2135937536.0,-0.09913995862007141
2136875008.0,-0.10937879234552383
2137812480.0,-0.11618665605783463
2138749952.0,-0.12031280994415283
2139687552.0,-0.12128317356109619
2140625024.0,-0.11934644728899002
2141562496.0,-0.11564686894416809
2142499968.0,-0.10933683067560196
2143437440.0,-0.10044796764850616
2144375040.0,-0.09059431403875351
2145312512.0,-0.07858273386955261
2146249984.0,-0.06593979150056839
2147187456.0,-0.05237087607383728
2148124928.0,-0.03788468614220619
2149062400.0,-0.022287070751190186
2150000128.0,-0.008284618146717548
2150937600.0,0.006055677775293589
2151875072.0,0.02061767876148224
2152812544.0,0.03466535732150078
2153750016.0,0.048119354993104935
2154687488.0,0.06094219908118248
2155624960.0,0.07306428998708725
2156562432.0,0.08445511013269424
2157499904.0,0.09563310444355011
2158437376.0,0.10551924258470535
2159375104.0,0.11517565697431564
2160312576.0,0.1248752623796463
2161250048.0,0.1336781084537506
2162187520.0,0.1424899846315384
2163124992.0,0.15111851692199707
2164062464.0,0.16048067808151245
2164999936.0,0.16911135613918304
2165937408.0,0.17645879089832306
2166874880.0,0.18458549678325653
2167812608.0,0.1934388130903244
2168750080.0,0.21854937076568604
2169687552.0,0.2303064912557602
2170625024.0,0.24072997272014618
2171562496.0,0.25131723284721375
2172499968.0,0.26289910078048706
2173437440.0,0.2729388177394867
2174374912.0,0.28229767084121704
2175312384.0,0.28960752487182617
2176250112.0,0.2969397008419037
2177187584.0,0.3014906942844391
2178125056.0,0.30568620562553406
2179062528.0,0.3077390193939209
2180000000.0,0.3076612651348114
2180937472.0,0.305171400308609
2181874944.0,0.30127835273742676
2182812416.0,0.29504460096359253
2183749888.0,0.28675127029418945
2184687616.0,0.2768639624118805
2185625088.0,0.2646704316139221
2186562560.0,0.24983543157577515
2187500032.0,0.2328152358531952
2188437504.0,0.21625903248786926
2189374976.0,0.19742736220359802
2190312448.0,0.17815884947776794
2191249920.0,0.15825310349464417
2192187392.0,0.13732238113880157
2193125120.0,0.11610965430736542
2194062592.0,0.09393753111362457
2195000064.0,0.073641836643219
2195937536.0,0.05294081196188927
2196875008.0,0.0329088419675827
2197812480.0,0.014830711297690868
2198749952.0,-0.0013740655267611146
2199687424.0,-0.01626577414572239
2200624896.0,-0.030280226841568947
2201562624.0,-0.041736919432878494
2202500096.0,-0.05026504769921303
2203437568.0,-0.055909134447574615
2204375040.0,-0.06057180091738701
2205312512.0,-0.06322946399450302
2206249984.0,-0.06362119317054749
2207187456.0,-0.06037436053156853
2208124928.0,-0.056078385561704636
2209062400.0,-0.04970348998904228
2209999872.0,-0.041304811835289
2210937600.0,-0.030749429017305374
2211875072.0,-0.019001197069883347
2212812544.0,-0.00678241765126586
