Frequency (Hz),Measurement
2000000000.0,0.19136971235275269
2000937472.0,0.18497304618358612
2001874944.0,0.17619837820529938
2002812544.0,0.1667294204235077
2003750016.0,0.15743552148342133
2004687488.0,0.14704814553260803
2005624960.0,0.1362866759300232
2006562560.0,0.12416578084230423
2007500032.0,0.11166523396968842
2008437504.0,0.09921633452177048
2009374976.0,0.08636929839849472
2010312448.0,0.07216771692037582
2011250048.0,0.05904673784971237
2012187520.0,0.04430438578128815
2013124992.0,0.030694613233208656
2014062464.0,0.016787994652986526
2015000064.0,0.0019819156732410192
2015937536.0,-0.01154305599629879
2016875008.0,-0.025070762261748314
2017812480.0,-0.037543732672929764
2018749952.0,-0.049650657922029495
2019687552.0,-0.060858387500047684
2020625024.0,-0.0726785883307457
2021562496.0,-0.08145414292812347
2022499968.0,-0.09008295834064484
2023437440.0,-0.09806268662214279
2024375040.0,-0.10391267389059067
2025312512.0,-0.10747220367193222
2026249984.0,-0.1103215217590332
2027187456.0,-0.11161480844020844
2028125056.0,-0.11179181188344955
2029062528.0,-0.10941822081804276
2030000000.0,-0.10605964064598083
2030937472.0,-0.10062650591135025
2031874944.0,-0.0949353575706482
2032812544.0,-0.08722945302724838
2033750016.0,-0.07793858647346497
2034687488.0,-0.06732936203479767
2035624960.0,-0.056657321751117706
2036562560.0,-0.044870320707559586
2037500032.0,-0.03219360113143921
2038437504.0,-0.0182665903121233
2039374976.0,-0.004881523549556732
2040312448.0,0.009133927524089813
2041250048.0,0.02318834327161312
2042187520.0,0.03777848184108734
2043124992.0,0.05190412700176239
2044062464.0,0.06486007571220398
2044999936.0,0.07830072194337845
2045937536.0,0.08972954750061035
2046875008.0,0.10092609375715256
2047812480.0,0.11163618415594101
2048749952.0,0.10882765799760818
2049687552.0,0.1170627623796463
2050625024.0,0.1247197836637497
2051562496.0,0.1300232857465744
2052499968.0,0.13405533134937286
2053437440.0,0.13604141771793365
2054375040.0,0.13604146242141724
2055312512.0,0.13380303978919983
2056249984.0,0.12943032383918762
2057187456.0,0.12265229970216751
2058125056.0,0.11378580331802368
2059062528.0,0.10332018882036209
2060000000.0,0.09178344905376434
2060937472.0,0.07820476591587067
2061874944.0,0.06395723670721054
2062812544.0,0.04713142290711403
2063750016.0,0.029753444716334343
2064687488.0,0.013330941088497639
2065624960.0,-0.003834871342405677
2066562560.0,-0.022207245230674744
2067500032.0,-0.039212558418512344
2068437504.0,-0.05555660277605057
2069374976.0,-0.07199110090732574
2070312448.0,-0.08621428161859512
2071250048.0,-0.0999656394124031
2072187520.0,-0.11136718094348907
2073124992.0,-0.1201205849647522
2074062464.0,-0.1279877871274948
2075000064.0,-0.13399848341941833
2075937536.0,-0.13808077573776245
2076875008.0,-0.1387512981891632
2077812480.0,-0.13853372633457184
